time,temperature,humidity,co2
2024-11-03 05:00:00,15.3,96.54,590.2
2024-11-03 05:05:00,15.28,96.62,588.6
2024-11-03 05:10:00,15.22,96.72,590.0
2024-11-03 05:15:00,15.2,96.58,590.8
2024-11-03 05:20:00,15.16,96.58,590.2
2024-11-03 05:25:00,15.1,96.62,591.0
2024-11-03 05:30:00,15.02,96.68,593.0
2024-11-03 05:35:00,15.0,96.94,593.6
2024-11-03 05:40:00,15.04,96.86,592.6
2024-11-03 05:45:00,15.1,96.76,592.4
2024-11-03 05:50:00,15.2,96.66,593.6
2024-11-03 05:55:00,15.26,96.58,592.2
2024-11-03 06:00:00,15.3,96.34,592.4
2024-11-03 06:05:00,15.3,96.36,593.4
2024-11-03 06:10:00,15.28,96.36,596.6
2024-11-03 06:15:00,15.28,96.48,594.4
2024-11-03 06:20:00,15.2,96.54,595.4
2024-11-03 06:25:00,15.2,96.52,594.6
2024-11-03 06:30:00,15.2,96.54,595.0
2024-11-03 06:35:00,15.22,96.5,594.2
2024-11-03 06:40:00,15.3,96.44,593.4
2024-11-03 06:45:00,15.3,96.44,594.2
2024-11-03 06:50:00,15.36,96.44,597.2
2024-11-03 06:55:00,15.4,96.48,595.0
2024-11-03 07:00:00,15.44,96.52,597.0
2024-11-03 07:05:00,15.5,96.34,597.6
2024-11-03 07:10:00,15.5,96.3,597.8
2024-11-03 07:15:00,15.6,96.28,597.8
2024-11-03 07:20:00,15.62,96.32,598.2
2024-11-03 07:25:00,15.7,96.32,599.6
2024-11-03 07:30:00,15.76,96.34,602.0
2024-11-03 07:35:00,15.82,96.16,601.8
2024-11-03 07:40:00,15.9,96.32,603.4
2024-11-03 07:45:00,16.0,96.44,602.4
2024-11-03 07:50:00,16.1,96.2,606.0
2024-11-03 07:55:00,16.18,96.06,608.4
2024-11-03 08:00:00,16.2,95.74,609.2
2024-11-03 08:05:00,16.2,95.64,606.8
2024-11-03 08:10:00,16.3,95.68,603.2
2024-11-03 08:15:00,16.4,95.32,598.2
2024-11-03 08:20:00,16.5,95.36,595.4
2024-11-03 08:25:00,16.62,95.08,591.6
2024-11-03 08:30:00,16.74,94.88,583.8
2024-11-03 08:35:00,16.98,95.04,574.8
2024-11-03 08:40:00,17.14,92.7,573.0
2024-11-03 08:45:00,17.1,90.4,570.0
2024-11-03 08:50:00,17.08,91.08,558.4
2024-11-03 08:55:00,17.14,91.16,547.8
2024-11-03 09:00:00,17.3,91.04,538.4
2024-11-03 09:05:00,17.48,91.18,528.2
2024-11-03 09:10:00,17.76,91.04,519.8
2024-11-03 09:15:00,18.14,91.14,507.4
2024-11-03 09:20:00,18.52,90.8,498.0
2024-11-03 09:25:00,18.9,90.84,486.6
2024-11-03 09:30:00,19.26,90.36,476.0
2024-11-03 09:35:00,19.64,90.46,463.6
2024-11-03 09:40:00,20.0,89.62,454.6
2024-11-03 09:45:00,20.28,89.96,442.6
2024-11-03 09:50:00,20.62,89.58,429.2
2024-11-03 09:55:00,20.92,89.46,418.0
2024-11-03 10:00:00,21.1,88.94,408.8
2024-11-03 10:05:00,21.28,89.08,395.0
2024-11-03 10:10:00,21.54,88.72,386.6
2024-11-03 10:15:00,21.94,88.52,372.8
2024-11-03 10:20:00,22.3,88.38,359.0
2024-11-03 10:25:00,22.62,87.94,340.4
2024-11-03 10:30:00,23.04,87.16,327.0
2024-11-03 10:35:00,23.36,87.22,311.2
2024-11-03 10:40:00,23.76,86.84,297.0
2024-11-03 10:45:00,23.96,87.42,289.6
2024-11-03 10:50:00,24.08,88.48,285.0
2024-11-03 10:55:00,24.2,85.3,289.6
2024-11-03 11:00:00,24.12,84.56,292.2
2024-11-03 11:05:00,23.94,80.34,296.2
2024-11-03 11:10:00,23.58,75.18,308.8
2024-11-03 11:15:00,23.12,72.96,310.6
2024-11-03 11:20:00,22.72,69.88,311.6
2024-11-03 11:25:00,22.2,69.7,310.4
2024-11-03 11:30:00,22.04,71.96,310.0
2024-11-03 11:35:00,22.46,75.5,306.0
2024-11-03 11:40:00,23.16,84.38,282.4
2024-11-03 11:45:00,23.78,81.32,286.2
2024-11-03 11:50:00,24.4,88.92,268.8
2024-11-03 11:55:00,24.76,85.1,277.2
2024-11-03 12:00:00,25.12,81.46,282.8
2024-11-03 12:05:00,25.22,74.14,296.8
2024-11-03 12:10:00,25.0,70.04,303.4
2024-11-03 12:15:00,24.6,65.9,310.2
2024-11-03 12:20:00,24.2,67.6,309.0
2024-11-03 12:25:00,23.86,67.64,306.4
2024-11-03 12:30:00,23.62,66.64,307.2
2024-11-03 12:35:00,23.4,66.62,309.8
2024-11-03 12:40:00,23.22,68.74,305.6
2024-11-03 12:45:00,23.38,76.36,300.4
2024-11-03 12:50:00,23.98,83.64,285.2
2024-11-03 12:55:00,24.66,87.96,266.4
2024-11-03 13:00:00,25.2,87.3,262.8
2024-11-03 13:05:00,25.58,80.16,274.0
2024-11-03 13:10:00,25.8,69.14,293.8
2024-11-03 13:15:00,25.74,65.98,300.0
2024-11-03 13:20:00,25.56,64.1,304.8
2024-11-03 13:25:00,25.48,67.14,302.2
2024-11-03 13:30:00,25.4,69.76,297.0
2024-11-03 13:35:00,25.46,79.9,286.6
2024-11-03 13:40:00,25.52,80.3,275.4
2024-11-03 13:45:00,25.5,69.04,295.0
2024-11-03 13:50:00,25.5,69.68,296.4
2024-11-03 13:55:00,25.6,72.82,292.2
2024-11-03 14:00:00,25.7,66.58,297.2
2024-11-03 14:05:00,25.4,61.28,304.6
2024-11-03 14:10:00,24.78,56.78,309.6
2024-11-03 14:15:00,24.24,58.54,307.4
2024-11-03 14:20:00,24.62,65.54,295.2
2024-11-03 14:25:00,25.38,70.2,283.0
2024-11-03 14:30:00,26.32,70.84,270.0
2024-11-03 14:35:00,27.0,67.98,270.6
2024-11-03 14:40:00,27.5,68.92,265.2
2024-11-03 14:45:00,27.94,66.72,265.6
2024-11-03 14:50:00,27.84,62.68,272.8
2024-11-03 14:55:00,27.3,61.44,281.2
2024-11-03 15:00:00,27.1,67.92,270.6
2024-11-03 15:05:00,27.26,71.76,258.0
2024-11-03 15:10:00,26.92,61.42,273.0
2024-11-03 15:15:00,25.5,55.26,299.4
2024-11-03 15:20:00,24.3,57.5,305.0
2024-11-03 15:25:00,23.52,60.74,301.0
2024-11-03 15:30:00,23.24,65.64,291.8
2024-11-03 15:35:00,23.4,67.34,289.8
2024-11-03 15:40:00,23.5,66.0,288.4
2024-11-03 15:45:00,23.52,68.98,284.6
2024-11-03 15:50:00,23.4,70.54,277.8
2024-11-03 15:55:00,23.18,71.46,276.0
2024-11-03 16:00:00,22.84,72.7,273.4
2024-11-03 16:05:00,22.5,74.24,271.0
2024-11-03 16:10:00,22.16,75.9,272.0
2024-11-03 16:15:00,21.76,77.34,271.2
2024-11-03 16:20:00,21.46,80.96,273.0
2024-11-03 16:25:00,21.3,84.86,270.0
2024-11-03 16:30:00,21.16,86.18,268.8
2024-11-03 16:35:00,21.06,87.28,267.4
2024-11-03 16:40:00,20.9,88.3,267.8
2024-11-03 16:45:00,20.76,89.28,267.2
2024-11-03 16:50:00,20.6,89.58,269.4
2024-11-03 16:55:00,20.4,90.06,270.8
2024-11-03 17:00:00,20.22,90.64,273.0
2024-11-03 17:05:00,20.02,90.8,275.6
2024-11-03 17:10:00,19.82,91.16,278.4
2024-11-03 17:15:00,19.62,91.56,283.0
2024-11-03 17:20:00,19.4,91.84,284.8
2024-11-03 17:25:00,19.18,92.02,288.2
2024-11-03 17:30:00,19.0,92.48,291.4
2024-11-03 17:35:00,18.84,92.46,295.6
2024-11-03 17:40:00,18.68,92.58,294.4
2024-11-03 17:45:00,18.54,92.8,294.6
2024-11-03 17:50:00,18.42,92.98,299.0
2024-11-03 17:55:00,18.32,92.94,299.8
2024-11-03 18:00:00,18.22,93.08,302.8
2024-11-03 18:05:00,18.16,93.24,303.8
2024-11-03 18:10:00,18.1,93.3,304.8
2024-11-03 18:15:00,18.0,93.36,307.4
2024-11-03 18:20:00,17.92,93.52,309.6
2024-11-03 18:25:00,17.86,93.62,311.6
2024-11-03 18:30:00,17.8,93.76,313.8
2024-11-03 18:35:00,17.72,93.76,314.2
2024-11-03 18:40:00,17.64,93.84,315.8
2024-11-03 18:45:00,17.6,93.9,317.6
2024-11-03 18:50:00,17.5,94.02,318.6
2024-11-03 18:55:00,17.44,94.02,323.4
2024-11-03 19:00:00,17.38,94.16,324.8
2024-11-03 19:05:00,17.28,94.14,326.2
2024-11-03 19:10:00,17.2,94.14,325.2
2024-11-03 19:15:00,17.12,94.18,330.4
2024-11-03 19:20:00,17.02,94.22,328.0
2024-11-03 19:25:00,16.98,94.32,328.4
2024-11-03 19:30:00,16.9,94.34,329.4
2024-11-03 19:35:00,16.8,94.52,334.2
2024-11-03 19:40:00,16.8,94.6,333.0
2024-11-03 19:45:00,16.78,94.64,334.2
2024-11-03 19:50:00,16.7,94.54,335.6
2024-11-03 19:55:00,16.68,94.58,331.6
2024-11-03 20:00:00,16.6,94.64,336.0
2024-11-03 20:05:00,16.58,94.78,335.0
2024-11-03 20:10:00,16.5,94.92,333.8
2024-11-03 20:15:00,16.46,95.1,335.6
2024-11-03 20:20:00,16.4,95.26,337.2
2024-11-03 20:25:00,16.38,95.32,337.4
2024-11-03 20:30:00,16.32,95.48,339.2
2024-11-03 20:35:00,16.3,95.68,338.0
2024-11-03 20:40:00,16.3,95.72,340.0
2024-11-03 20:45:00,16.26,95.84,340.2
2024-11-03 20:50:00,16.2,95.92,340.6
2024-11-03 20:55:00,16.2,95.92,343.0
2024-11-03 21:00:00,16.2,95.9,343.6
2024-11-03 21:05:00,16.16,95.92,343.2
2024-11-03 21:10:00,16.1,96.08,344.6
2024-11-03 21:15:00,16.1,96.02,345.6
2024-11-03 21:20:00,16.1,96.0,345.8
2024-11-03 21:25:00,16.04,96.0,346.8
2024-11-03 21:30:00,16.0,95.98,346.2
2024-11-03 21:35:00,16.0,95.98,346.2
2024-11-03 21:40:00,15.98,95.94,346.8
2024-11-03 21:45:00,15.9,95.9,346.0
2024-11-03 21:50:00,15.9,96.06,347.2
2024-11-03 21:55:00,15.9,96.04,349.4
2024-11-03 22:00:00,15.88,96.06,348.0
2024-11-03 22:05:00,15.8,96.1,348.4
2024-11-03 22:10:00,15.8,96.14,348.2
2024-11-03 22:15:00,15.8,96.16,348.6
2024-11-03 22:20:00,15.8,96.24,348.8
2024-11-03 22:25:00,15.76,96.3,350.6
2024-11-03 22:30:00,15.7,96.32,351.8
2024-11-03 22:35:00,15.7,96.42,353.4
2024-11-03 22:40:00,15.7,96.5,354.0
2024-11-03 22:45:00,15.7,96.56,355.2
2024-11-03 22:50:00,15.7,96.52,355.4
2024-11-03 22:55:00,15.6,96.44,355.8
2024-11-03 23:00:00,15.6,96.5,356.6
2024-11-03 23:05:00,15.6,96.5,356.2
2024-11-03 23:10:00,15.6,96.58,358.6
2024-11-03 23:15:00,15.6,96.54,358.8
2024-11-03 23:20:00,15.5,96.56,359.0
2024-11-03 23:25:00,15.5,96.58,359.4
2024-11-03 23:30:00,15.5,96.58,360.0
2024-11-03 23:35:00,15.5,96.64,359.6
2024-11-03 23:40:00,15.48,96.58,360.0
2024-11-03 23:45:00,15.42,96.62,361.0
2024-11-03 23:50:00,15.4,96.6,361.0
2024-11-03 23:55:00,15.4,96.6,360.4
2024-11-04 00:00:00,15.38,96.56,360.8
2024-11-04 00:05:00,15.3,96.48,362.6
2024-11-04 00:10:00,15.3,96.5,362.8
2024-11-04 00:15:00,15.3,96.56,361.4
2024-11-04 00:20:00,15.22,96.56,363.6
2024-11-04 00:25:00,15.2,96.56,363.2
2024-11-04 00:30:00,15.2,96.6,364.4
2024-11-04 00:35:00,15.2,96.66,364.2
2024-11-04 00:40:00,15.18,96.58,365.4
2024-11-04 00:45:00,15.1,96.6,364.6
2024-11-04 00:50:00,15.1,96.6,365.6
2024-11-04 00:55:00,15.1,96.62,364.6
2024-11-04 01:00:00,15.08,96.72,365.8
2024-11-04 01:05:00,15.04,96.72,365.6
2024-11-04 01:10:00,15.0,96.78,367.4
2024-11-04 01:15:00,15.08,96.86,367.6
2024-11-04 01:20:00,15.12,96.8,367.6
2024-11-04 01:25:00,15.22,96.66,368.0
2024-11-04 01:30:00,15.3,96.46,366.6
2024-11-04 01:35:00,15.4,96.38,367.6
2024-11-04 01:40:00,15.4,96.26,368.4
2024-11-04 01:45:00,15.5,96.26,370.8
2024-11-04 01:50:00,15.5,96.16,371.0
2024-11-04 01:55:00,15.5,96.14,371.6
2024-11-04 02:00:00,15.54,96.12,374.4
2024-11-04 02:05:00,15.6,96.14,376.8
2024-11-04 02:10:00,15.6,96.2,377.8
2024-11-04 02:15:00,15.6,96.16,381.4
2024-11-04 02:20:00,15.6,96.3,383.2
2024-11-04 02:25:00,15.6,96.32,386.4
2024-11-04 02:30:00,15.6,96.4,389.0
2024-11-04 02:35:00,15.6,96.46,390.0
2024-11-04 02:40:00,15.6,96.48,392.6
2024-11-04 02:45:00,15.6,96.48,395.4
2024-11-04 02:50:00,15.6,96.58,396.2
2024-11-04 02:55:00,15.62,96.7,397.8
2024-11-04 03:00:00,15.66,96.7,399.4
2024-11-04 03:05:00,15.68,96.76,400.2
2024-11-04 03:10:00,15.7,96.74,401.0
2024-11-04 03:15:00,15.7,96.84,402.0
2024-11-04 03:20:00,15.7,96.8,404.0
2024-11-04 03:25:00,15.68,96.86,406.2
2024-11-04 03:30:00,15.7,96.9,406.8
2024-11-04 03:35:00,15.64,96.92,406.6
2024-11-04 03:40:00,15.62,96.94,408.2
2024-11-04 03:45:00,15.6,96.94,408.4
2024-11-04 03:50:00,15.6,96.96,407.6
2024-11-04 03:55:00,15.6,97.0,410.4
2024-11-04 04:00:00,15.6,97.0,410.8
2024-11-04 04:05:00,15.56,97.0,412.0
2024-11-04 04:10:00,15.5,96.92,411.8
2024-11-04 04:15:00,15.5,96.96,414.4
2024-11-04 04:20:00,15.5,97.0,413.8
2024-11-04 04:25:00,15.5,97.04,412.4
2024-11-04 04:30:00,15.46,97.04,414.2
2024-11-04 04:35:00,15.4,97.06,413.4
2024-11-04 04:40:00,15.4,97.1,415.0
2024-11-04 04:45:00,15.4,97.12,414.2
2024-11-04 04:50:00,15.4,97.1,416.2
2024-11-04 04:55:00,15.4,97.1,416.0
2024-11-04 05:00:00,15.38,97.14,416.2
2024-11-04 05:05:00,15.3,97.02,416.6
2024-11-04 05:10:00,15.3,97.1,418.2
2024-11-04 05:15:00,15.3,97.14,416.0
2024-11-04 05:20:00,15.3,97.18,418.6
2024-11-04 05:25:00,15.24,97.16,417.2
2024-11-04 05:30:00,15.2,97.18,417.6
2024-11-04 05:35:00,15.2,97.18,416.6
2024-11-04 05:40:00,15.2,97.18,417.0
2024-11-04 05:45:00,15.2,97.2,417.0
2024-11-04 05:50:00,15.2,97.24,418.0
2024-11-04 05:55:00,15.2,97.24,414.8
2024-11-04 06:00:00,15.18,97.28,418.2
2024-11-04 06:05:00,15.1,97.24,418.8
2024-11-04 06:10:00,15.1,97.28,418.4
2024-11-04 06:15:00,15.06,97.26,417.4
2024-11-04 06:20:00,15.1,97.46,417.6
2024-11-04 06:25:00,15.16,97.44,420.0
2024-11-04 06:30:00,15.34,97.38,418.8
2024-11-04 06:35:00,15.52,97.08,417.8
2024-11-04 06:40:00,15.66,96.72,419.6
2024-11-04 06:45:00,15.82,96.42,417.8
2024-11-04 06:50:00,15.92,96.22,418.4
2024-11-04 06:55:00,16.0,96.0,418.4
2024-11-04 07:00:00,16.06,95.94,421.2
2024-11-04 07:05:00,16.1,95.82,419.8
2024-11-04 07:10:00,16.1,95.86,419.4
2024-11-04 07:15:00,16.1,96.04,420.4
2024-11-04 07:20:00,16.1,96.12,419.2
2024-11-04 07:25:00,16.18,96.16,416.4
2024-11-04 07:30:00,16.2,96.28,419.0
2024-11-04 07:35:00,16.26,96.24,417.4
2024-11-04 07:40:00,16.3,96.28,419.0
2024-11-04 07:45:00,16.38,96.32,415.6
2024-11-04 07:50:00,16.46,96.18,417.0
2024-11-04 07:55:00,16.62,95.88,414.8
2024-11-04 08:00:00,16.72,95.64,411.8
2024-11-04 08:05:00,16.84,95.16,407.4
2024-11-04 08:10:00,17.0,94.9,401.4
2024-11-04 08:15:00,17.16,94.72,396.8
2024-11-04 08:20:00,17.32,94.52,392.0
2024-11-04 08:25:00,17.54,94.48,384.8
2024-11-04 08:30:00,17.78,94.38,377.6
2024-11-04 08:35:00,18.08,93.98,371.6
2024-11-04 08:40:00,18.22,94.04,369.4
2024-11-04 08:45:00,18.44,94.06,366.0
2024-11-04 08:50:00,18.8,94.24,355.2
2024-11-04 08:55:00,19.3,94.62,344.2
2024-11-04 09:00:00,19.8,94.0,335.8
2024-11-04 09:05:00,20.24,93.94,325.4
2024-11-04 09:10:00,20.6,94.16,315.8
2024-11-04 09:15:00,20.96,93.66,309.0
2024-11-04 09:20:00,21.2,93.9,299.8
2024-11-04 09:25:00,21.4,93.92,293.4
2024-11-04 09:30:00,21.8,94.12,283.4
2024-11-04 09:35:00,22.3,93.8,271.4
2024-11-04 09:40:00,22.84,93.76,259.6
2024-11-04 09:45:00,23.42,89.92,261.2
2024-11-04 09:50:00,24.24,89.96,246.8
2024-11-04 09:55:00,24.72,88.48,237.4
2024-11-04 10:00:00,25.12,88.32,226.8
2024-11-04 10:05:00,25.48,87.88,219.4
2024-11-04 10:10:00,25.48,87.36,212.4
2024-11-04 10:15:00,25.34,86.64,209.2
2024-11-04 10:20:00,25.4,83.38,213.8
2024-11-04 10:25:00,25.66,83.26,208.2
2024-11-04 10:30:00,25.98,82.54,205.0
2024-11-04 10:35:00,26.32,82.88,200.0
2024-11-04 10:40:00,26.8,81.68,198.0
2024-11-04 10:45:00,27.3,81.24,196.2
2024-11-04 10:50:00,27.8,81.18,194.8
2024-11-04 10:55:00,28.2,80.04,192.8
2024-11-04 11:00:00,28.6,78.92,192.0
2024-11-04 11:05:00,29.1,79.18,190.4
2024-11-04 11:10:00,29.6,77.9,189.6
2024-11-04 11:15:00,30.0,76.7,190.4
2024-11-04 11:20:00,30.4,75.62,191.2
2024-11-04 11:25:00,30.7,75.62,187.6
2024-11-04 11:30:00,30.5,75.62,186.6
2024-11-04 11:35:00,30.26,76.06,187.6
2024-11-04 11:40:00,30.1,76.5,187.0
2024-11-04 11:45:00,29.98,75.92,187.6
2024-11-04 11:50:00,29.34,67.86,222.6
2024-11-04 11:55:00,28.4,67.32,245.2
2024-11-04 12:00:00,27.56,68.9,251.2
2024-11-04 12:05:00,26.6,68.78,259.8
2024-11-04 12:10:00,25.64,67.66,269.8
2024-11-04 12:15:00,25.06,69.58,273.4
2024-11-04 12:20:00,25.0,71.14,269.2
2024-11-04 12:25:00,24.78,70.96,274.6
2024-11-04 12:30:00,24.38,71.14,282.6
2024-11-04 12:35:00,23.9,71.76,290.0
2024-11-04 12:40:00,23.42,73.8,292.8
2024-11-04 12:45:00,23.32,75.26,291.0
2024-11-04 12:50:00,23.46,73.02,294.0
2024-11-04 12:55:00,23.64,76.08,291.6
2024-11-04 13:00:00,23.98,72.84,293.0
2024-11-04 13:05:00,24.2,74.06,292.0
2024-11-04 13:10:00,24.18,74.98,289.6
2024-11-04 13:15:00,24.04,76.44,290.0
2024-11-04 13:20:00,23.82,75.64,292.0
2024-11-04 13:25:00,23.48,77.12,292.2
2024-11-04 13:30:00,23.44,75.68,292.2
2024-11-04 13:35:00,23.38,77.66,291.4
2024-11-04 13:40:00,23.5,80.3,285.4
2024-11-04 13:45:00,23.82,81.62,283.0
2024-11-04 13:50:00,24.3,85.6,275.6
2024-11-04 13:55:00,24.86,87.28,268.2
2024-11-04 14:00:00,25.06,87.26,282.8
2024-11-04 14:05:00,24.9,86.84,285.0
2024-11-04 14:10:00,24.5,85.04,280.6
2024-11-04 14:15:00,24.1,85.06,280.6
2024-11-04 14:20:00,23.66,85.14,279.0
2024-11-04 14:25:00,23.46,86.62,279.8
2024-11-04 14:30:00,23.58,87.76,275.8
2024-11-04 14:35:00,23.96,87.34,270.2
2024-11-04 14:40:00,24.3,87.96,264.6
2024-11-04 14:45:00,24.62,88.62,261.2
2024-11-04 14:50:00,24.86,88.1,260.8
2024-11-04 14:55:00,25.04,86.32,258.8
2024-11-04 15:00:00,25.22,78.94,263.4
2024-11-04 15:05:00,25.7,76.9,256.6
2024-11-04 15:10:00,25.98,74.82,254.2
2024-11-04 15:15:00,26.0,73.98,250.8
2024-11-04 15:20:00,25.82,74.12,247.6
2024-11-04 15:25:00,25.64,74.74,243.4
2024-11-04 15:30:00,25.44,74.06,241.2
2024-11-04 15:35:00,25.26,72.82,242.8
2024-11-04 15:40:00,25.12,74.34,240.0
2024-11-04 15:45:00,25.04,75.3,232.2
2024-11-04 15:50:00,24.86,75.02,233.2
2024-11-04 15:55:00,24.44,75.88,231.6
2024-11-04 16:00:00,24.08,77.04,230.0
2024-11-04 16:05:00,23.64,80.14,222.0
2024-11-04 16:10:00,23.32,78.9,226.6
2024-11-04 16:15:00,22.9,80.0,228.2
2024-11-04 16:20:00,22.44,81.8,231.8
2024-11-04 16:25:00,22.12,85.88,232.4
2024-11-04 16:30:00,21.9,87.32,230.0
2024-11-04 16:35:00,21.66,88.5,231.0
2024-11-04 16:40:00,21.36,89.26,231.6
2024-11-04 16:45:00,21.08,90.2,235.0
2024-11-04 16:50:00,20.78,90.44,238.4
2024-11-04 16:55:00,20.52,90.44,241.6
2024-11-04 17:00:00,20.28,90.92,246.4
2024-11-04 17:05:00,20.06,91.3,250.8
2024-11-04 17:10:00,19.9,91.68,254.6
2024-11-04 17:15:00,19.72,91.9,257.2
2024-11-04 17:20:00,19.54,91.88,261.2
2024-11-04 17:25:00,19.36,92.16,265.0
2024-11-04 17:30:00,19.18,92.2,267.8
2024-11-04 17:35:00,19.02,92.3,269.2
2024-11-04 17:40:00,18.86,92.34,273.2
2024-11-04 17:45:00,18.7,92.34,274.6
2024-11-04 17:50:00,18.54,92.3,277.6
2024-11-04 17:55:00,18.38,92.3,278.0
2024-11-04 18:00:00,18.26,92.36,282.6
2024-11-04 18:05:00,18.1,92.42,283.0
2024-11-04 18:10:00,17.94,92.58,284.2
2024-11-04 18:15:00,17.8,92.44,287.4
2024-11-04 18:20:00,17.64,92.74,291.0
2024-11-04 18:25:00,17.5,92.6,291.6
2024-11-04 18:30:00,17.34,92.7,293.2
2024-11-04 18:35:00,17.22,92.9,293.4
2024-11-04 18:40:00,17.06,92.96,293.4
2024-11-04 18:45:00,16.94,93.18,295.8
2024-11-04 18:50:00,16.82,93.28,294.6
2024-11-04 18:55:00,16.7,93.4,296.0
2024-11-04 19:00:00,16.62,93.48,298.0
2024-11-04 19:05:00,16.52,93.6,299.6
2024-11-04 19:10:00,16.42,93.58,301.8
2024-11-04 19:15:00,16.32,93.62,301.2
2024-11-04 19:20:00,16.22,93.58,303.6
2024-11-04 19:25:00,16.1,93.62,302.6
2024-11-04 19:30:00,16.02,93.78,305.2
2024-11-04 19:35:00,15.94,93.82,304.0
2024-11-04 19:40:00,15.94,93.92,305.8
2024-11-04 19:45:00,16.02,94.24,307.4
2024-11-04 19:50:00,16.16,94.18,308.8
2024-11-04 19:55:00,16.3,94.02,311.0
2024-11-04 20:00:00,16.44,93.76,312.8
2024-11-04 20:05:00,16.52,93.66,314.8
2024-11-04 20:10:00,16.6,93.46,315.2
2024-11-04 20:15:00,16.6,93.46,318.6
2024-11-04 20:20:00,16.6,93.46,319.8
2024-11-04 20:25:00,16.6,93.44,320.2
2024-11-04 20:30:00,16.6,93.44,325.8
2024-11-04 20:35:00,16.6,93.58,326.4
2024-11-04 20:40:00,16.56,93.74,325.4
2024-11-04 20:45:00,16.5,93.74,328.2
2024-11-04 20:50:00,16.5,93.84,329.0
2024-11-04 20:55:00,16.48,93.88,329.4
2024-11-04 21:00:00,16.4,93.76,331.2
2024-11-04 21:05:00,16.4,94.0,332.2
2024-11-04 21:10:00,16.3,94.0,332.8
2024-11-04 21:15:00,16.26,93.96,332.6
2024-11-04 21:20:00,16.2,93.98,335.0
2024-11-04 21:25:00,16.1,94.04,334.4
2024-11-04 21:30:00,16.04,94.06,335.0
2024-11-04 21:35:00,15.98,94.04,334.4
2024-11-04 21:40:00,15.9,93.88,333.8
2024-11-04 21:45:00,15.8,94.0,336.2
2024-11-04 21:50:00,15.7,94.12,337.6
2024-11-04 21:55:00,15.66,94.12,338.4
2024-11-04 22:00:00,15.6,94.18,339.0
2024-11-04 22:05:00,15.6,94.36,340.2
2024-11-04 22:10:00,15.54,94.58,341.0
2024-11-04 22:15:00,15.5,94.46,341.2
2024-11-04 22:20:00,15.48,94.62,341.8
2024-11-04 22:25:00,15.4,94.58,345.4
2024-11-04 22:30:00,15.4,94.56,343.0
2024-11-04 22:35:00,15.3,94.56,346.0
2024-11-04 22:40:00,15.3,94.56,348.2
2024-11-04 22:45:00,15.26,94.74,348.4
2024-11-04 22:50:00,15.2,94.78,349.4
2024-11-04 22:55:00,15.2,94.9,349.4
2024-11-04 23:00:00,15.2,94.94,350.8
2024-11-04 23:05:00,15.1,95.0,349.4
2024-11-04 23:10:00,15.1,95.02,351.2
2024-11-04 23:15:00,15.14,95.1,353.0
2024-11-04 23:20:00,15.2,94.94,352.2
2024-11-04 23:25:00,15.26,94.88,353.4
2024-11-04 23:30:00,15.3,94.72,354.8
2024-11-04 23:35:00,15.4,94.78,355.0
2024-11-04 23:40:00,15.4,94.72,356.8
2024-11-04 23:45:00,15.4,94.66,359.6
2024-11-04 23:50:00,15.4,94.6,359.4
2024-11-04 23:55:00,15.38,94.6,360.8
2024-11-05 00:00:00,15.38,94.64,361.4
2024-11-05 00:05:00,15.3,94.5,364.8
2024-11-05 00:10:00,15.3,94.54,366.2
2024-11-05 00:15:00,15.26,94.6,368.0
2024-11-05 00:20:00,15.2,94.56,369.4
2024-11-05 00:25:00,15.2,94.8,370.8
2024-11-05 00:30:00,15.18,94.74,374.4
2024-11-05 00:35:00,15.1,94.76,374.8
2024-11-05 00:40:00,15.1,94.98,378.2
2024-11-05 00:45:00,15.04,94.98,379.0
2024-11-05 00:50:00,15.0,94.98,377.8
2024-11-05 00:55:00,15.0,94.96,380.0
2024-11-05 01:00:00,15.1,94.7,380.6
2024-11-05 01:05:00,15.26,94.24,381.6
2024-11-05 01:10:00,15.38,93.74,385.4
2024-11-05 01:15:00,15.4,93.64,386.2
2024-11-05 01:20:00,15.48,93.62,388.0
2024-11-05 01:25:00,15.5,93.5,389.4
2024-11-05 01:30:00,15.5,93.44,389.2
2024-11-05 01:35:00,15.5,93.32,392.0
2024-11-05 01:40:00,15.46,93.24,391.6
2024-11-05 01:45:00,15.4,93.3,393.0
2024-11-05 01:50:00,15.36,93.36,393.0
2024-11-05 01:55:00,15.3,93.4,397.0
2024-11-05 02:00:00,15.28,93.38,397.2
2024-11-05 02:05:00,15.2,93.26,399.2
2024-11-05 02:10:00,15.06,93.22,399.2
2024-11-05 02:15:00,15.0,93.62,402.0
2024-11-05 02:20:00,14.92,93.76,401.8
2024-11-05 02:25:00,14.92,93.7,402.0
2024-11-05 02:30:00,14.94,93.62,403.6
2024-11-05 02:35:00,15.02,93.58,406.6
2024-11-05 02:40:00,15.1,93.48,405.4
2024-11-05 02:45:00,15.1,93.22,408.2
2024-11-05 02:50:00,15.18,93.02,407.2
2024-11-05 02:55:00,15.14,93.0,407.6
2024-11-05 03:00:00,15.12,93.16,411.0
2024-11-05 03:05:00,15.1,93.2,411.4
2024-11-05 03:10:00,15.1,93.18,413.2
2024-11-05 03:15:00,15.0,93.24,416.0
2024-11-05 03:20:00,15.0,93.36,419.0
2024-11-05 03:25:00,15.0,93.28,419.2
2024-11-05 03:30:00,15.0,93.08,421.8
